job_id,title,description,company_id,location_id,job_type_id,category_id,posted_date,closing_date,salary_min,salary_max,is_featured,company_name,company_website,company_description,company_logo,skills,industries,job_type_name
299,"Senior Deep Learning Engineer","As a Senior Deep Learning Engineer at Movable Ink, you will enhance the machine learning solution and infrastructure, focusing on algorithmic decisioning and content generation. Your responsibilities include data analysis, building scalable models, and collaborating to advance the ML platform while measuring business impact.",3039,NULL,7,NULL,NULL,NULL,NULL,NULL,0,"Movable Ink",http://www.movableink.com/,"Movable Ink helps businesses earn attention in a world where time is precious and creativity is power by activating any data into personalized content in any customer engagement. The world's most innovative brands rely on Movable Ink to accelerate their marketing performance. Headquartered in New York City, Movable Ink and its more than 550 employees serve its global client base from operations throughout North America, Central America, the United Kingdom, Europe, Australia, and Japan. Learn more at movableink.com","https://cdn.builtin.com/cdn-cgi/image/f=auto,fit=contain,w=200,h=200,q=100/https://builtin.com/sites/www.builtin.com/files/2021-10/Twitter Profile Photo.jpg",Python,"Artificial Intelligence,Marketing Tech,Software",Remote
300,"Director of Business Development","The Director of Business Development will lead and manage a team of Business Development Representatives (BDRs) to drive growth and expand market presence. Responsibilities include developing outreach strategies, coaching the team, measuring performance using data, and ensuring targets are achieved while fostering a positive work environment.",3012,NULL,9,NULL,NULL,NULL,150000.00,200000.00,0,Memfault,https://memfault.com/careers,"Memfault is the first IoT reliability platform that empowers teams to build more robust devices with software at scale. We believe that device reliability engineering will transform how developers build and operate IoT and edge devices with more productivity and more collaboration. As IoT applications continue to grow in complexity, it is more important than ever for developers to have Memfault’s performance monitoring, device debugging, and OTA update capabilities built into their fleet of devices for proactive device operations. We built Memfault to enable developers with a more scalable and sustainable process to accelerate go-to-market, de-risk product launches, cut product costs, and deliver overall superior products. By providing support for RTOS, bare metal, Android, and Linux devices, Memfault gives developers new flexibility and control over connected product development and device operations.","https://cdn.builtin.com/cdn-cgi/image/f=auto,fit=contain,w=200,h=200,q=100/https://builtin.com/sites/www.builtin.com/files/2023-02/Memfault.jpg",SaaS,"Big Data,Cloud,Hardware,Internet of Things,Software",Hybrid
301,"Software Architect","As a Software Architect at Cove, you will design, architect, develop, and operate their SaaS platform, drive technical projects, create a welcoming environment for developers, and be on-call for the platform team. You will need 10+ years of experience, expertise in SaaS software architecture design patterns, and experience with various technologies such as AWS, MongoDB, Docker, Node.js, and more.",3296,NULL,7,NULL,NULL,NULL,NULL,NULL,0,Cove,http://www.cove.is/,"At Cove, we build an industry-leading, one-stop-shop technology platform that drives the tenant experience and building operations under one roof. We are the technology partner for what’s next, ensuring our clients are evolving to meet the needs of modern tenants with seamless, tech-enabled experiences. We do this by partnering with real estate owners and operators to put the experience in everyone’s hands. Since 2013, our vision has always been to create great spaces, provide great service, and use technology to make everything easier. With operations in our DNA, we have built a dynamic platform to connect the physical and digital worlds —turning real estate into a consumer-driven experience that brings people to the forefront.","https://cdn.builtin.com/cdn-cgi/image/f=auto,fit=contain,w=200,h=200,q=100/https://builtin.com/sites/www.builtin.com/files/2021-12/O4qwelZH.png","AWS,Cypress,Docker,Gql,MongoDB,Node.js,React,React Native,Typescript","Mobile,Productivity,Real Estate,Software",Remote
302,"Manager, Project Finance","The Manager of Project Finance will develop financial models, manage project risks, assist in financing processes, mentor a team, and collaborate with leadership to support Nexamp’s growth in renewable energy projects.",2324,NULL,8,NULL,NULL,NULL,NULL,NULL,0,Nexamp,http://www.nexamp.com/,NULL,"https://cdn.builtin.com/cdn-cgi/image/f=auto,fit=contain,w=200,h=200,q=100/https://builtin.com/sites/www.builtin.com/files/2022-11/faviconcircle.png","Financial Modeling","Energy,Greentech,Sales,Social Impact",Onsite
303,"Senior Mainframe DB2 Systems Programmer","The Senior Mainframe DB2 Systems Programmer provides advanced software support to Ensono's mainframe clients, focusing on DB2 systems. Responsibilities include fulfilling service requests, installing and customizing DB2, troubleshooting issues, and adhering to change control procedures while ensuring client satisfaction.",4540,NULL,7,NULL,NULL,NULL,NULL,NULL,0,Ensono,https://www.ensono.com/,NULL,"https://cdn.builtin.com/cdn-cgi/image/f=auto,fit=contain,w=200,h=200,q=100/https://builtin.com/sites/www.builtin.com/files/2022-08/MicrosoftTeams-image (2)_0.png","Db2,Z/Os","Cloud,Information Technology",Remote
304,"Technical Lead - Blockchain Product","The Senior Software Engineer will join the blockchain product team to lead engineering efforts, design and support customer-facing products on distributed ledger technology, provide technical support, and document features and resolutions. Responsibilities include triaging software issues and prioritizing customer requests.",3257,NULL,7,NULL,NULL,NULL,NULL,NULL,0,DRW,http://www.drw.com/,NULL,"https://cdn.builtin.com/cdn-cgi/image/f=auto,fit=contain,w=200,h=200,q=100/https://builtin.com/sites/www.builtin.com/files/2022-09/Logo (1).png","Java,JavaScript,Python,Scala","Financial Services,Fintech",Remote
305,"Revenue Operations Manager","As a Revenue Operations Manager, you'll analyze and improve processes related to revenue strategy, sales methodologies, and performance metrics. Your role includes managing various tech platforms and ensuring optimal use of tools like Hubspot and Gong, while collaborating with the sales and marketing teams to enhance overall business performance.",2438,NULL,7,NULL,NULL,NULL,NULL,NULL,0,AcuityMD,https://acuitymd.com/,"We are a fully remote, venture-backed technology company that connects software and data to help MedTech companies of all sizes transform how they bring products to market. ? We bring acuity to medical markets. AcuityMD creates software as meticulously crafted as the highly specialized MedTech products that save lives each day. From Day 1 we've worked closely with leading MedTech innovators, from field-based commercial teams at the largest enterprises to entrepreneurs launching new products. We built our platform to give these users 'acuity'- the ability to understand their markets easily and instantly. Some of our current solutions include: ? Targeting - Identify and prioritize doctors to train on the latest innovations ? Pipeline & Forecasting - Quantify and execute on opportunities to expand technology adoption ? Data Platform - Integrate data to track product adoption and predict demand We're just getting started on our mission - join us.","https://cdn.builtin.com/cdn-cgi/image/f=auto,fit=contain,w=200,h=200,q=100/https://builtin.com/sites/www.builtin.com/files/2024-01/AcuityMD.jpeg","Hubspot,Salesforce,Zoho",Software,Remote
306,"Enterprise Sales Representative","The Enterprise Sales Representative will be responsible for building strong customer relationships, generating new sales, and effectively communicating the technical and business value of the company's SaaS solutions. This role requires a proactive approach to sales and a thorough understanding of enterprise software to drive business growth.",3775,NULL,8,NULL,NULL,NULL,NULL,NULL,0,"New Amsterdam Technology & Business Ventures",http://www.natbv.com/,"New Amsterdam is a Strategic Partner and innovative Management Consultancy that advises High Tech and High Growth companies how to successfully grow and operate internationally. We specialize in building executive sales teams for growth stage and venture-backed companies. Our global footprint allows us to deliver quality and bespoke solutions for those companies wanting to make a meaningful difference. We pride ourselves for our unique approach to Business Development, People and local Market knowledge, which provide our clients with concrete solutions and tangible wins. Our partnerships are for the long run, and do not stop with the first sales placement, or business introduction, we truly help you scale out. What sets us apart ? we come from the industry ourselves and not just stood on the sideline advising others what to do","https://cdn.builtin.com/cdn-cgi/image/f=auto,fit=contain,w=200,h=200,q=100/https://builtin.com/sites/www.builtin.com/files/2024-03/new_amsterdam_technology__business_ventures_logo.JPEG",SaaS,"Information Technology,Security",Onsite
307,"Principal Consultant - Commercial Data Management & AI (1164)","As a Senior Leader at Axtria, you will lead transformational projects in cloud data management and analytics for life sciences clients, ensuring delivery excellence and strategic client engagement while fostering client relationships and driving innovation in technologies such as AI and cloud platforms.",3518,NULL,8,NULL,NULL,NULL,NULL,NULL,0,"Axtria - Ingenious Insights",https://www.axtria.com/,"Axtria is a global provider of cloud software and data analytics to the Life Sciences industry. We help Life Sciences companies transform the product commercialization journey to drive sales growth and improve healthcare outcomes for patients. We are acutely aware that our work impacts millions of patients and lead passionately to improve their lives. Since our founding in 2010, technology innovation has been our winning differentiation. We continue to leapfrog competition with platforms that deploy Artificial Intelligence and Machine Learning. Our cloud-based platforms - Axtria DataMAx™, Axtria SalesIQ™, Axtria InsightsMAx™, and Axtria CustomerIQ™ - enable customers to efficiently manage data, leverage data science to deliver insights for sales and marketing planning, and manage end-to-end commercial operations. We help customers in the complete journey from Data to Insights to Operations. With customers in over 75+ countries, Axtria is one of the biggest global commercial solutions providers in the Life Sciences industry. We continue to win industry recognition for growth and are featured in some of the most aspirational lists - Inc. 5000, Deloitte Technology Fast 500™, NJBIZ Fast 50, SmartCEO Future 50, Red Herring 100, and several other growth and technology awards. Three times Great Place to Work® certified in India 2018-2020 and in 2020 in the USA.","https://cdn.builtin.com/cdn-cgi/image/f=auto,fit=contain,w=200,h=200,q=100/https://builtin.com/sites/www.builtin.com/files/2022-08/Axtria - Ingenious Insights.jpg","Artificial Intelligence,Machine Learning","Analytics,Artificial Intelligence,Cloud,Machine Learning,Software",Onsite
308,"Technical Lead II, Backend, CRM Filters & Properties","As a Technical Lead II in Backend, you'll lead a small team of engineers, design and deliver solutions for customer business needs, and ensure the delivery of reliable and well-tested code. You will work within the Java ecosystem and be involved in big data and distributed systems, collaborating with frontend teams and owning the end-to-end development process.",1699,NULL,8,NULL,NULL,NULL,NULL,NULL,0,HubSpot,https://www.hubspot.com/,"HubSpot is a leading CRM platform that provides software and support to help businesses grow better. Our platform includes marketing, sales, service, and website management products that start free and scale to meet our customers’ needs at any stage of growth. Today, thousands of customers around the world use our powerful and easy-to-use tools and integrations to attract, engage, and delight customers. HubSpot was named Glassdoor’s #4 Best Place to Work in 2021, and our award-winning culture has been recognized by Great Place to Work, Comparably, Fortune, Entrepreneur, Inc., and more. We build connections, careers, and employee growth by creating a workplace that values flexibility, autonomy, and transparency. You can learn more about our commitment to creating an inclusive and diverse workplace in the HubSpot Culture Code. HubSpot is a hybrid company with employees working fully remotely, from an office, or a mix of the two. We are headquartered in Cambridge, MA with offices in Dublin, Ireland; Singapore; Sydney, Australia; Tokyo, Japan; Berlin, Germany; Paris, France; Bogotá, Colombia; Ghent, Belgium; San Francisco, CA; Portsmouth, NH; London, UK; Toronto, Canada.","https://cdn.builtin.com/cdn-cgi/image/f=auto,fit=contain,w=200,h=200,q=100/https://builtin.com/sites/www.builtin.com/files/2021-12/Hubspot.jpg",Java,Software,Onsite
309,"Associate, Client & Advisor Services","SCS Financial is seeking an Associate to join the Client Advisor Services team. Responsibilities include processing money movements, maintaining client information, and supporting alternative investment procedures. Ideal for candidates with 1-3 years of financial services operations experience and familiarity with Addepar.",2485,NULL,8,NULL,NULL,NULL,NULL,NULL,0,"SCS Financial",http://www.scsfinancial.com/,"Founded in 2002, Boston based SCS Financial Services is an investment and wealth management firm, serving families, family offices and institutional investors. We manage approximately $30 billion in assets on behalf of our private clients and select institutions. We are an organization that thrives on partnering with our clients, exceeding expectations and delivering superior investment results. SCS has never compromised. Our business model is client-aligned. Our professionals are world-class. Our team-based approach, both internal and external, produces a work environment and culture that is centered on consistently serving the best interests of our clients. The firm's overall business strengths include our employees and culture, tremendous relationships with our clients, a leadership position in the industry, excellent investment performance both for multi-asset class portfolios and private investments, and a powerful technology platform. We know that our ability to continuously succeed for our clients depends squarely on the caliber of professional talent we bring to our company. If you are an experienced wealth management professional looking to join a fast-paced rapidly growing organization that will challenge you and offer the opportunity for professional growth and success, then please forward your resume to careers@scsfinancial.com. SCS Financial Services is an equal opportunity employer. No phone calls please.","https://cdn.builtin.com/cdn-cgi/image/f=auto,fit=contain,w=200,h=200,q=100/https://builtin.com/sites/www.builtin.com/files/2022-09/SCS Financial.jpg"," ","Financial Services",Onsite
310,"iOS Software Engineer","The iOS Software Engineer will build and maintain a mobile application, collaborating with a diverse team to develop user-centric solutions. Responsibilities include participating in engineering architecture discussions, product planning, and maintaining technical excellence through code review.",1657,NULL,7,NULL,NULL,NULL,NULL,NULL,0,Fetch,https://fetch.com/careers,NULL,"https://cdn.builtin.com/cdn-cgi/image/f=auto,fit=contain,w=200,h=200,q=100/https://builtin.com/sites/www.builtin.com/files/2022-12/Fetch_PrimaryLogo.jpg","iOS,Objective-C,Swift","Big Data,Food,Mobile,Payments",Remote
311,"Director, Biostatistics","The Director of Biostatistics will lead statistical strategies for clinical programs, oversee biostatistics deliverables, and serve as a key leader in the clinical product team. Responsibilities include directing statistical methodologies, supporting clinical trial designs, and ensuring the quality of statistical analyses and reports.",2255,NULL,8,NULL,NULL,NULL,NULL,NULL,0,"Entrada Therapeutics",https://www.entradatx.com/,"Headquartered in Boston’s Seaport community, Entrada Therapeutics is a growing biopharmaceutical company innovating to transform the treatment of devastating diseases through intracellular therapeutics. We’re establishing a new class of medicines, Endosomal Escape Vehicles (EEV™), with the potential to engage intracellular targets that have long been considered inaccessible and undruggable. Our EEV™ therapeutics are designed to enable the efficient intracellular delivery of a wide range of therapeutics into a variety of organs and tissues with an improved therapeutic index. Through our proprietary, highly versatile, and modular EEV™ Platform, we are building a robust development portfolio of oligonucleotide-, antibody- and enzyme-based programs for the potential treatment of neuromuscular diseases, immunology, oncology, and diseases of the central nervous system. For more information about Entrada, please visit www.entradatx.com.","https://cdn.builtin.com/cdn-cgi/image/f=auto,fit=contain,w=200,h=200,q=100/https://builtin.com/sites/www.builtin.com/files/2022-12/Entrada Therapeutics.jpg",Biostatistics,"Biotech,Pharmaceutical",Onsite
312,"Digital Marketing Contractor","The Digital Marketing Contractor will assist TribalVision in delivering digital marketing projects including SEO, SEM, PPC, email marketing, and content marketing while collaborating with diverse clients and teams.",5234,NULL,8,NULL,NULL,NULL,NULL,NULL,0,TribalVision,http://www.tribalvision.com/,"TribalVision is a full-service digital marketing agency that provides outsourced marketing services to organizations looking to accelerate top-line growth. TribalVision is focused on utilizing its clients’ marketing budgets as efficiently as possible – ensuring that every dollar spent maximizes awareness, drives meaningful brand engagement, and generates sales. With 10+ years in the market and a team of 65+ full-time strategists, marketers, creatives, and digital specialists on staff, TribalVision is a turn-key solution that equips organizations with the resources and knowledge needed to accelerate top-line growth and reach their full growth potential.","https://cdn.builtin.com/cdn-cgi/image/f=auto,fit=contain,w=200,h=200,q=100/https://builtin.com/sites/www.builtin.com/files/2023-03/TribalVision.jpeg","Ppc,Sem,SEO",AdTech,Onsite
313,"Developer Relations Engineer - USA","As a Developer Relations Engineer at Storyblok, you will be responsible for supporting developers and partners with onboarding, troubleshooting, and maximizing the usage of Storyblok. This includes creating code samples, writing documentation, conducting workshops, and engaging with the developer community to identify content needs and improve platform functionalities.",3601,NULL,7,NULL,NULL,NULL,NULL,NULL,0,Storyblok,https://www.storyblok.com/,NULL,"https://cdn.builtin.com/cdn-cgi/image/f=auto,fit=contain,w=200,h=200,q=100/https://builtin.com/sites/www.builtin.com/files/2023-10/logo.png",Coding,Software,Remote
314,"Financial Controller","As a Senior Accountant/Controller, you will manage treasury activities, oversee cash and on-chain transactions, collaborate with operations on tax filings, and identify process improvements for financial reporting. You will also handle inter-company funding and ensure compliance with company policies.",3653,NULL,7,NULL,NULL,NULL,NULL,NULL,0,cLabs,http://celo.org/,NULL,"https://cdn.builtin.com/cdn-cgi/image/f=auto,fit=contain,w=200,h=200,q=100/https://builtin.com/sites/www.builtin.com/files/2022-10/100_2.jpg","Accounting,Accounts Payable,Cash Transactions,Corporate Tax Filings,Cryptocurrency,Google Suite Applications,On-Chain Transactions,Treasury Activities,Us Gaap,Us Payroll","Financial Services",Remote
315,"Director/Associate Director, Biostatistics","The Director / Associate Director of Biostatistics will lead statistical analysis for PepGen’s clinical development programs, manage CROs, develop trial protocols, and contribute to regulatory submissions and publications. The role demands collaboration with various teams and advanced competencies in statistical methodologies.",5121,NULL,8,NULL,NULL,NULL,NULL,NULL,0,PepGen,http://pepgen.com/,NULL,"https://cdn.builtin.com/cdn-cgi/image/f=auto,fit=contain,w=200,h=200,q=100/https://builtin.com/sites/www.builtin.com/files/2023-03/PepGen.jpg","R,SAS",Biotech,Onsite
316,"Research Engineer, Neural Rendering","As a Research Engineer at Waabi, you will develop sensor simulation software for autonomous driving, collaborating with a team of scientists and engineers. Your work will focus on building advanced multi-sensor simulation systems, enhancing content creation pipelines, and leveraging technologies like neural rendering and generative modeling.",4491,NULL,7,NULL,NULL,NULL,122000.00,215000.00,0,Waabi,https://waabi.ai/,"Waabi, founded by AI pioneer and visionary Raquel Urtasun, is an AI company building the next generation of self-driving technology. With a world class team and an innovative approach that unleashes the power of AI to “drive” safely in the real world, Waabi is bringing the promise of self-driving closer to commercialization than ever before. Waabi is backed by best-in-class investors across the technology, logistics and the Canadian innovation ecosystem, including Khosla Ventures, Uber, 8VC, Radical Ventures, OMERS Ventures and BDC Capital’s Women in Technology Venture Fund. To learn more visit: waabi.ai Press: press@waabi.ai Business: partnership@waabi.ai","https://cdn.builtin.com/cdn-cgi/image/f=auto,fit=contain,w=200,h=200,q=100/https://builtin.com/sites/www.builtin.com/files/2023-01/Waabi.jpeg","C++,Python,Rust",Transportation,Remote
317,"Technical Consultant","The Technical Consultant will be responsible for implementing, training, and supporting customers in using integrations connecting Crunchtime products to other systems in their technology stack. They will also serve as the customer-facing technical expert, advising on integration functionality to meet specific business needs.",2427,NULL,7,NULL,NULL,NULL,NULL,NULL,0,Crunchtime,https://crunchtime.com/,NULL,"https://cdn.builtin.com/cdn-cgi/image/f=auto,fit=contain,w=200,h=200,q=100/https://builtin.com/sites/www.builtin.com/files/2024-10/CT_RGB_Icon-FullColor.png","Pl/Sql,SQL","Automation,Food,Software",Remote
318,"Data Engineer II (Pipelines and Python)","As a Data Engineer I, you will develop and maintain data extraction systems and production data pipelines, transforming raw data into actionable insights. Collaborating with senior engineers, you will implement best practices in software engineering and contribute to enhancing existing data flow systems.",1696,NULL,8,NULL,NULL,NULL,NULL,NULL,0,"Recorded Future",http://www.recordedfuture.com/,"Recorded Future is the world’s largest threat intelligence company. Recorded Future’s Intelligence Cloud provides end-to-end intelligence across adversaries, infrastructure, and targets. Indexing the internet across the open web, dark web, and technical sources, Recorded Future provides real-time visibility into an expanding attack surface and threat landscape, empowering clients to act with speed and confidence to reduce risk and securely drive business forward. Headquartered in Boston with offices and employees around the world, Recorded Future works with over 1,800 businesses and government organizations across more than 75 countries to provide real-time, unbiased and actionable intelligence. Learn more at recordedfuture.com.","https://cdn.builtin.com/cdn-cgi/image/f=auto,fit=contain,w=200,h=200,q=100/https://builtin.com/sites/www.builtin.com/files/2021-08/recorded future.jpeg",Python,"Analytics,Cybersecurity,Information Technology,Machine Learning,Natural Language Processing,Security,Software",Onsite
319,"VP, Engineering","The VP of Engineering at dbt Labs will lead all engineering teams, overseeing project execution and building an organization focused on delivering quality products for data practitioners. Responsibilities include managing engineering leaders, fostering innovation, creating strategic technical roadmaps, and collaborating with cross-functional teams to align business goals with technical processes.",4226,NULL,7,NULL,NULL,NULL,NULL,NULL,0,"dbt Labs",https://www.getdbt.com/dbt-labs/about-us/,"At dbt Labs, we make data work. Our open-source software, dbt, enables anyone who knows SQL to engineer, document, and test data pipelines. By empowering analysts to work like and with data engineers, dbt drastically increases an organization's ability to model and serve analytics. We’ve built a community of 100,000+ people and are backed by top investors including Andreessen Horowitz and Sequoia Capital. dbt is already used and loved by thousands of companies and dbt Cloud enables this workflow at scale. dbt Labs headquarters are in Philadelphia, Pennsylvania, but we are a distributed team and advocate for a remote-first culture. We want our people to work from the places where they are happiest, healthiest, and most inspired to do great things.","https://cdn.builtin.com/cdn-cgi/image/f=auto,fit=contain,w=200,h=200,q=100/https://builtin.com/sites/www.builtin.com/files/2021-09/dbt Labs .jpeg","Analytics Engineering","Analytics,Database,Information Technology,Software",Remote
320,"Senior Engineering Program Manager","The Senior Engineering Program Manager will lead cross-functional development teams, define project objectives, manage resources and budgets, mitigate risks, and serve as the main communication point for stakeholders. They will write proposals and contribute to best practices within the PMO, ensuring successful project delivery.",1713,NULL,8,NULL,NULL,NULL,NULL,NULL,0,"Boston Engineering",http://www.boston-engineering.com/,"Boston Engineering provides product design and engineering consulting from concept development through connected product capabilities. The company specializes in solving complex challenges in defense & security, medical devices, robotics, and commercial industries. Boston Engineering is also a PTC Platinum Partner, a ThingWorx internet of things (IoT) partner, and an Ansys reseller. Founded in 1995, Boston Engineering is certified to ISO 9001:2015 and ISO 13485:2016 standards. The company is headquartered in Waltham, Mass., and is online at www.boston-engineering.com.","https://cdn.builtin.com/cdn-cgi/image/f=auto,fit=contain,w=200,h=200,q=100/https://builtin.com/sites/www.builtin.com/files/2022-08/Boston Engineering.jpg",Engineering,"Other,Robotics",Onsite
321,"Senior Software Engineer, Platform","As a Senior Software Engineer, you'll develop vital components for our product suite, optimize backend services for performance, conduct code reviews, and collaborate with various teams to enhance user experience, focusing on REST APIs and service design.",3817,NULL,7,NULL,NULL,NULL,NULL,NULL,0,Branch,http://www.branch.io/,"Branch helps businesses accelerate payments to empower working Americans. Businesses turn to Branch for a more cost-effective, faster way to pay workers and reduce the costs of paper checks and paycards. Workers and independent contractors that sign up with Branch can receive a zero-fee bank account, free instant access to earned wages, and auto-budgeting tools to help them manage their cash flow between paychecks. Branch partners with some of the nation’s leading payroll and workforce technologies to support employers in retail, restaurant, logistics, manufacturing, and healthcare.","https://cdn.builtin.com/cdn-cgi/image/f=auto,fit=contain,w=200,h=200,q=100/https://builtin.com/sites/www.builtin.com/files/2021-08/1br_0.jpeg",Java,Software,Remote
322,"Enterprise Account Executive | $150K-$180K Base + $300K OTE + Remote | High-Growth Supply Chain Integration SaaS Company","The Enterprise Account Executive will be responsible for driving growth in logistics software integration by building relationships with clients, helping them connect their systems to the company's cloud-based platform, and providing best-practice integration solutions.",3749,NULL,7,NULL,NULL,NULL,NULL,NULL,0,"SaaS Talent",https://www.saas-talent.com/,"SaaS Talent is your ideal resource to grow your company – from hiring ideal talent that gives you a competitive advantage to solving your business challenges as your Chief Business Development officer. SaaS startups and high growth companies are our specialty – partnering with us will give you access to our 3 key services below: Tech Recruiting: hiring ideal candidates for SaaS startups and high growth companies is our specialty whether you're funded via Angel, Pre-Seed, Seed, A, B, or C rounds. Nearshoring Recruiting: hire top talent in Latin America at $15-$50/hr to cost effectively scale your team – candidates speak great English and work in your time zone. Business Development Partner: we help grow your business by bringing you leads, partners, access to the largest LinkedIn network in tech, and immediately help you solve any business challenges. Schedule a free strategy session on our SaaS Talent card below. SaaS Talent Card - https://api.uprospect.co/api/card/pT6u-6Cjp1","https://cdn.builtin.com/cdn-cgi/image/f=auto,fit=contain,w=200,h=200,q=100/https://builtin.com/sites/www.builtin.com/files/2024-03/phillytech_co_logo.jpeg","APIs,Edi,JSON,XML","Information Technology",Remote
323,"Cloud Partner Success Manager","Acronis is looking for a Cloud Partner Success Manager to drive revenue growth through account planning with dedicated partners, increase adoption of new services, and create a best-in-class partner experience. Responsibilities include territory analysis, partner activation, upsell initiatives, training, and developing relationships with key decision-makers. Requires 3+ years of experience in cloud partner account management, strong presentation and communication skills, Salesforce experience, and a passion for cybersecurity solutions in the MSP market.",2200,NULL,8,NULL,NULL,NULL,NULL,NULL,0,Acronis,http://www.acronis.com/,"Acronis unifies data protection and cybersecurity, delivering cyber protection that solves safety, accessibility, privacy, authenticity, and security (SAPAS) challenges. Acronis offers antivirus, backup, disaster recovery, endpoint protection management solutions, and award-winning AI-based antimalware and blockchain-based data authentication technologies through service provider and IT professional deployment models. These solutions protect data, applications, and systems in any environment. Founded in Singapore in 2003 and incorporated in Switzerland in 2008, over 5.5 million home users and 500,000 companies, including 100% of the Fortune 1,000, trust Acronis. Acronis products are available through 50,000 partners and service providers in over 150 countries and 40 languages.","https://cdn.builtin.com/cdn-cgi/image/f=auto,fit=contain,w=200,h=200,q=100/https://builtin.com/sites/www.builtin.com/files/2021-07/Acronis.png",Salesforce,Software,Onsite
324,"Principal Software Engineer","The Principal Software Engineer will lead the design, implementation, and maintenance of scalable and secure solutions at OutSystems. Responsibilities include optimizing component performance, developing code with high automation, mentoring junior members, and ensuring high availability of team assets.",1719,NULL,7,NULL,NULL,NULL,NULL,NULL,0,OutSystems,https://www.outsystems.com/,"Thousands of customers worldwide trust OutSystems, a modern application platform that enables organizations of all sizes to deftly tackle any kind of critical application - from legacy modernization and workplace innovation to customer experience transformation. Using OutSystems, customers can Build applications Fast, Build them Right and Build them for the Future. Engineers with an obsessive attention to detail crafted every aspect of the OutSystems platform to help organizations build enterprise-grade apps and transform their business faster. OutSystems is the only solution that combines the power of minimal coding with advanced mobile capabilities, enabling visual development of entire application portfolios that easily integrate with existing systems.","https://cdn.builtin.com/cdn-cgi/image/f=auto,fit=contain,w=200,h=200,q=100/https://builtin.com/sites/www.builtin.com/files/2021-08/image (49).png","C#,JavaScript,Typescript",Software,Remote
325,"Software Engineer","As a Software Engineer at Tines, you will be responsible for building solutions to customer challenges, improving code quality, collaborating on feature development, mentoring team members, and contributing to the architecture of the backend systems. You will work with a supportive engineering team to deliver high-quality software.",2786,NULL,8,NULL,NULL,NULL,NULL,NULL,0,Tines,https://www.tines.com/,NULL,"https://cdn.builtin.com/cdn-cgi/image/f=auto,fit=contain,w=200,h=200,q=100/https://builtin.com/sites/www.builtin.com/files/2023-12/tines_io_logo.jpg",Python,Software,Onsite
326,"Senior FP&A Analyst","The Senior FP&A Analyst will support the implementation of Oracle ERP Cloud by collaborating with various stakeholders, gathering FP&A requirements, optimizing processes, delivering training, and providing strategic financial analysis. This role involves validating system configurations and ensuring alignment with financial reporting needs.",4130,NULL,7,NULL,NULL,NULL,NULL,NULL,0,OZ,https://followoz.com/,NULL,"https://cdn.builtin.com/cdn-cgi/image/f=auto,fit=contain,w=200,h=200,q=100/https://builtin.com/sites/www.builtin.com/files/2022-09/1_384.jpg",Oracle,"Consulting,Information Technology",Remote
327,"Helpdesk Analyst","Providing Tier 1 technical support for software and Windows operating systems, maintaining end user accounts, coordinating IT tasks for onboarding, and training end users on new systems. Proficient in Microsoft Office products and basic network troubleshooting. College diploma or university degree in technical field with 1-2 years of experience required.",4211,NULL,8,NULL,NULL,NULL,NULL,NULL,0,"Computrition, Inc.",http://www.computrition.com/,"As the leading provider of foodservice and healthcare software solutions, Computrition’s resonant products and services help food and nutrition professionals meet and manage the critical objectives of their operations by the efficient usage of resources, food, time and labor. Continuous product advancement is an integral aspect of Computrition’s mission in developing progressive technology that produces maximized process improvements and ensures optimal compatibility with newly emerging industry standards.","https://cdn.builtin.com/cdn-cgi/image/f=auto,fit=contain,w=200,h=200,q=100/https://builtin.com/sites/www.builtin.com/files/2023-09/Computrition, Inc..jpeg",Microsoft,Software,Onsite
328,"Data Scientist","Smarsh is seeking a Data Scientist who will analyze unstructured communication data to provide solutions for customers. The role involves developing machine learning models, conducting exploratory data analysis, and collaborating with various stakeholders to address data needs. The candidate should possess solid statistical knowledge and familiarity with data science principles and tools.",4040,NULL,7,NULL,NULL,NULL,120000.00,130000.00,0,Smarsh,http://www.smarsh.com/,NULL,"https://cdn.builtin.com/cdn-cgi/image/f=auto,fit=contain,w=200,h=200,q=100/https://builtin.com/sites/www.builtin.com/files/2022-07/Smarsh.jpeg","Python,SQL",Software,Remote
329,"Senior Accountant (CPA) & Finance Manager","The Senior Accountant will manage in-house financial operations, focusing on financial accounting and reporting, day-to-day bookkeeping, operational finance, financial planning, analysis, and compliance with regulations. This role will transition from an external CPA firm and support SaaS and NFT marketplace financial strategies.",4186,NULL,7,NULL,NULL,NULL,75000.00,100000.00,0,Rarible,http://rarible.com/,NULL,"https://cdn.builtin.com/cdn-cgi/image/f=auto,fit=contain,w=200,h=200,q=100/https://builtin.com/sites/www.builtin.com/files/2022-02/Rarible.jpeg","Accounting,Financial Planning","Digital Media,NFT,Software",Remote
